LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
1110747805,05/01/2020,507,PPP,"NAMASTE CHARTER SCHOOL, INC.",3737 S. Paulina St.,Chicago,IL,60609-2047,09/25/2021,Paid in Full,24,100,801800.0,801800.0,0.0,,58036,Fifth Third Bank,38 Fountain Sq Plz,CINCINNATI,OH,45263,U,Y,Y,Existing or more than 2 years old,Chicago,COOK,IL,60609-2047,IL-03,68.0,,Unanswered,Unknown/NotStated,,801800.0,,,,,,,58036,Fifth Third Bank,CINCINNATI,OH,Unanswered,Unanswered,,151840.83,08/18/2021
6855407206,04/28/2020,202,PPP,SESSANTA LLC,142 MERCER ST,NEW YORK,NY,10012,05/22/2021,Paid in Full,24,100,543634.0,543634.0,0.0,,224478,Signature Bank,"565 5th Ave, 12th Fl",NEW YORK CITY,NY,10017-2496,U,N,N,Existing or more than 2 years old,NEW YORK,NEW YORK,NY,10012-0001,NY-10,78.0,722511.0,Unanswered,Unknown/NotStated,,543634.0,,,,,,Limited  Liability Company(LLC),224478,Signature Bank,NEW YORK CITY,NY,Male Owned,Unanswered,,548727.78,04/13/2021
1901367707,05/01/2020,507,PPP,"THE MUSIC SHOPPE, INC.",1540 E COLLEGE AVE,NORMAL,IL,61761,04/23/2021,Paid in Full,24,100,463945.0,463945.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,NORMAL,MCLEAN,IL,61761-0001,IL-18,51.0,532299.0,Unanswered,Unknown/NotStated,7440.0,387473.0,,43128.0,,25904.0,,Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,468100.14,03/29/2021
2460907407,05/05/2020,248,PPP,"THE NEW YORK BAKERY OF SYRACUSE, INC.",PO Box 457,SYRACUSE,NY,13209,03/06/2021,Paid in Full,24,100,625000.0,625000.0,0.0,,50167,Five Star Bank,55 N Main St,WARSAW,NY,14569-1325,U,N,Y,Unanswered,SYRACUSE,ONONDAGA,NY,13209-0001,NY-24,53.0,424490.0,White,Not Hispanic or Latino,,625000.0,,,,,,Sole Proprietorship,50167,Five Star Bank,WARSAW,NY,Male Owned,Unanswered,,629565.97,02/09/2021
8977097010,04/09/2020,405,PPP,AMERICAN CARPET WHOLESALERS OF GEORGIA,2317 Chattanooga Road,DALTON,GA,30720-2966,03/18/2021,Paid in Full,24,100,254700.0,254700.0,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,N,Existing or more than 2 years old,DALTON,WHITFIELD,GA,30720-2966,GA-14,31.0,423220.0,Unanswered,Unknown/NotStated,,254700.0,,,,,,Corporation,225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,256850.8,02/19/2021
2174137204,04/15/2020,303,PPP,SMJ AND J INC,685 ELMWOOD AVE,SHARON HILL,PA,19079-1017,02/12/2021,Paid in Full,24,100,577800.0,577800.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,SHARON HILL,DELAWARE,PA,19079-1017,PA-05,69.0,238220.0,Unanswered,Unknown/NotStated,,577800.0,,,,,,Subchapter S Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,582053.25,01/14/2021
9387978505,03/12/2021,373,PPS,HANOVER UNIFORM COMPANY,3501 Marmenco Ct,Baltimore,MD,21230-3411,11/19/2021,Paid in Full,60,100,545915.0,545915.0,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,Y,Existing or more than 2 years old,Baltimore,BALTIMORE CITY,MD,21230-3411,MD-02,43.0,424320.0,Unanswered,Unknown/NotStated,,545915.0,,,,,,Subchapter S Corporation,225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,548917.53,10/04/2021
3454168600,03/17/2021,682,PPS,RED RIVER SKI AREA INC,400 Pioneer Road,Red River,NM,87558,12/11/2021,Paid in Full,60,100,470995.1,470995.0,0.0,,45936,InBank,200 S 2nd St,RATON,NM,87740-3908,R,Y,N,Existing or more than 2 years old,Red River,TAOS,NM,87558,NM-03,80.0,713920.0,Unanswered,Unknown/NotStated,1.0,470993.0,,,,,,Corporation,45936,InBank,RATON,NM,Unanswered,Unanswered,,474079.05,11/17/2021
5853417701,05/01/2020,156,PPP,NEI HOLDINGS LLC,382 MAPLE AVE,OLD SAYBROOK,CT,06475-2845,01/21/2021,Paid in Full,24,100,218610.0,218610.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,OLD SAYBROOK,MIDDLESEX,CT,06475-2845,CT-02,28.0,,White,Not Hispanic or Latino,,218610.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,219999.52,12/23/2020
4161068606,03/18/2021,202,PPS,QUALITY OFFSET LLC,3200 Skillman Ave Fl 2,Long Island City,NY,11101-2308,05/07/2022,Paid in Full,60,100,184635.0,184635.0,0.0,,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,Y,N,Existing or more than 2 years old,Long Island City,QUEENS,NY,11101-2308,NY-12,6.0,323111.0,Unanswered,Unknown/NotStated,1.0,184630.0,,,,,,Limited  Liability Company(LLC),46391,Manufacturers and Traders Trust Company,BUFFALO,NY,Unanswered,Unanswered,,186567.34,04/11/2022
6371228603,03/23/2021,682,PPS,NAVAJO NATION GAMING ENTERPRISE,2710 US HIGHWAY 64,SHIPROCK,NM,87420,04/08/2021,Paid in Full,60,100,418677.0,418677.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,R,N,Y,Existing or more than 2 years old,SHIPROCK,SAN JUAN,NM,87420,NM-03,52.0,713210.0,Unanswered,Unknown/NotStated,,418677.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,423322.59,05/05/2022
2027397408,05/05/2020,299,PPP,"SARA'S PRE-SCHOOL, INC.",303 PROSPECT ST,RIDGEWOOD,NJ,07450-5122,02/18/2021,Paid in Full,24,100,156068.0,156068.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,RIDGEWOOD,BERGEN,NJ,07450-5122,NJ-05,22.0,624410.0,Unanswered,Unknown/NotStated,,156068.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,157179.72,01/25/2021
8721437306,05/01/2020,189,PPP,RED JACKET MOUNTAIN VIEW LLC,2251 White Mountain Hwy,North Conway,NH,03860,08/24/2021,Paid in Full,24,100,734532.0,734532.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,R,Y,Y,Existing or more than 2 years old,North Conway,CARROLL,NH,03860-0001,NH-01,17.0,721110.0,Unanswered,Unknown/NotStated,,734532.0,,,,,,Limited  Liability Company(LLC),29805,"TD Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,743428.0,07/26/2021
5239977106,04/13/2020,593,PPP,"GLS ELECTRIC, INC.",704 4th St W,SOUTH POINT,OH,45680-7111,02/24/2021,Paid in Full,24,100,181300.0,181300.0,0.0,,57732,Peoples Bank,138 Putnam St,MARIETTA,OH,45750-2923,R,N,N,Existing or more than 2 years old,SOUTH POINT,LAWRENCE,OH,45680-7111,OH-06,17.0,238210.0,White,Not Hispanic or Latino,,135975.0,,45325.0,,,,Corporation,57732,Peoples Bank,MARIETTA,OH,Male Owned,Non-Veteran,,182574.14,01/07/2021
1743298307,01/19/2021,455,PPS,KEY TRANSPORTATION SERVICE CORP,199 NW 79th St,Miami,FL,33150-3054,04/12/2022,Paid in Full,60,100,254197.0,254197.0,0.0,,123987,Cogent Bank,"420 S Orange Ave, Ste 150",ORLANDO,FL,32801,U,Y,Y,Existing or more than 2 years old,Miami,MIAMI-DADE,FL,33150-3054,FL-24,66.0,485320.0,White,Not Hispanic or Latino,1.0,254194.0,,,,,,Corporation,123987,Cogent Bank,ORLANDO,FL,Male Owned,Non-Veteran,,257063.78,03/15/2022
7535787210,04/28/2020,515,PPP,J&N GREENHOUSES INC,4118 New Holland St,HUDSONVILLE,MI,49426-7908,08/06/2021,Paid in Full,24,100,200100.0,193200.0,0.0,,35340,West Michigan Community Bank,3467 Kelly St,HUDSONVILLE,MI,49426-1435,U,N,N,Unanswered,HUDSONVILLE,OTTAWA,MI,49426-7908,MI-02,31.0,111421.0,Unanswered,Unknown/NotStated,,193200.0,,,,,,Subchapter S Corporation,35340,West Michigan Community Bank,HUDSONVILLE,MI,Unanswered,Unanswered,,195615.0,07/26/2021
5372008201,08/07/2020,914,PPP,"GRAPHIC TRENDS, INCORPORATED",7301 ADAMS ST,PARAMOUNT,CA,90723-4007,03/23/2021,Paid in Full,60,100,256420.0,252620.0,0.0,,41309,Midwest BankCentre,2191 Lemay Ferry Rd,SAINT LOUIS,MO,63125-2435,U,Y,Y,New Business or 2 years or less,PARAMOUNT,LOS ANGELES,CA,90723-4007,CA-40,21.0,323111.0,Asian,Not Hispanic or Latino,,252620.0,,,,,,Subchapter S Corporation,41309,Midwest BankCentre,SAINT LOUIS,MO,Male Owned,Unanswered,,254030.46,03/09/2021
5715737008,04/06/2020,593,PPP,RECOVERY WORKS HEALING CENTER LLC,100 Elmwood Park Dr.,DAYTON,OH,45449-2446,11/19/2020,Paid in Full,24,100,531894.0,531894.0,0.0,,103436,Wright Patt CU Inc,3560 Pentagon Blvd,BEAVERCREEK,OH,45431-1706,U,Y,Y,Existing or more than 2 years old,DAYTON,MONTGOMERY,OH,45449-2446,OH-10,36.0,621420.0,Unanswered,Not Hispanic or Latino,66486.0,398922.0,,,,66486.0,,Limited  Liability Company(LLC),103436,Wright Patt CU Inc,BEAVERCREEK,OH,Female Owned,Non-Veteran,,534808.49,11/03/2020
5357428309,01/25/2021,202,PPS,HERBERT STREET LLC,131 E 54th St,New York,NY,10022-4512,04/21/2022,Paid in Full,60,100,548903.87,548903.87,0.0,,450238,Solera National Bank,319 S Sheridan Blvd,LAKEWOOD,CO,80226-3632,U,N,N,Existing or more than 2 years old,New York,NEW YORK,NY,10022-4512,NY-12,59.0,722511.0,Asian,Unknown/NotStated,,548903.87,,,,,,Limited Liability Partnership,450238,Solera National Bank,LAKEWOOD,CO,Unanswered,Unanswered,,554904.22,03/01/2022
9352427203,04/28/2020,202,PPP,PAVING SOLUTIONS INC.,548 Route 17M,Monroe,NY,10950,02/19/2022,Paid in Full,24,100,177700.0,177700.0,0.0,,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,N,N,Existing or more than 2 years old,Monroe,ORANGE,NY,10950-1000,NY-18,25.0,333120.0,White,Not Hispanic or Latino,,177700.0,,,,,,Corporation,15940,"Webster Bank, National Association",WATERBURY,CT,Male Owned,Non-Veteran,,179145.94,03/05/2021
6421068406,02/10/2021,202,PPS,BAILEY'S BLAUVELT INN INC.,3 Murphy Ct,Blauvelt,NY,10913-1838,03/18/2022,Paid in Full,60,100,330778.0,330778.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Blauvelt,ROCKLAND,NY,10913-1838,NY-17,27.0,722511.0,Unanswered,Unknown/NotStated,1.0,330776.0,,,,,,Subchapter S Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,334127.68,02/22/2022
1056078309,01/16/2021,304,PPS,"RED OAK EXCAVATING, INC",5192 Barnesville Hwy,Red Oak,VA,23964-5003,08/21/2021,Paid in Full,60,100,226170.75,226170.75,0.0,,73481,Benchmark Community Bank,204 S Broad St,KENBRIDGE,VA,23944,R,Y,N,Existing or more than 2 years old,Red Oak,CHARLOTTE,VA,23964-5003,VA-05,17.0,238910.0,Unanswered,Unknown/NotStated,,226168.75,,,,,,Corporation,73481,Benchmark Community Bank,KENBRIDGE,VA,Unanswered,Unanswered,,227428.63,08/11/2021
9808227800,06/09/2020,235,PPP,OPTIMUS CONSULTING CORP,10 Glenbrook Rd.,HICKSVILLE,NY,11801-4834,,Exemption 4,40,100,209165.0,209165.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,N,N,Unanswered,HICKSVILLE,NASSAU,NY,11801-4834,NY-03,6.0,541512.0,Unanswered,Unknown/NotStated,,209165.0,,,,,,Corporation,29805,"TD Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,,
1411127310,04/28/2020,515,PPP,MAS INC,2100 Cogswell Avenue,WHITEHALL,MI,49461-1852,06/04/2021,Paid in Full,24,100,1173992.0,1173992.0,0.0,McDonalds,69248,Community National Bank & Trust of Texas,321 N 15th St,CORSICANA,TX,75110-4511,U,N,N,Existing or more than 2 years old,WHITEHALL,MUSKEGON,MI,49461-1852,MI-02,426.0,336413.0,Unanswered,Unknown/NotStated,,1173992.0,,,,,,Subchapter S Corporation,69248,Community National Bank & Trust of Texas,CORSICANA,TX,Unanswered,Unanswered,,1185862.36,04/29/2021
2585717206,04/16/2020,610,PPP,INTEGRATED CONTROL TECHNOLOGIES LLC,440 Wrangler Dr,COPPELL,TX,75019-4688,02/10/2021,Paid in Full,24,100,329200.0,329200.0,0.0,,2408,Regions Bank,1900 Fifth Avenue North,BIRMINGHAM,AL,35203,U,N,N,Existing or more than 2 years old,COPPELL,DALLAS,TX,75019-4688,TX-24,18.0,541420.0,White,Not Hispanic or Latino,,329200.0,,,,,,Limited  Liability Company(LLC),2408,Regions Bank,BIRMINGHAM,AL,Male Owned,Non-Veteran,,331635.18,01/20/2021
9758027201,04/28/2020,883,PPP,"SAE, INC.",1082 W 1700 N,Logan,UT,84321,01/20/2021,Paid in Full,60,100,705800.0,705800.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,N,Existing or more than 2 years old,Logan,CACHE,UT,84321-0001,UT-01,38.0,334519.0,Unanswered,Unknown/NotStated,,705800.0,,,,,,Subchapter S Corporation,72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Male Owned,Non-Veteran,,710711.59,01/11/2021
7939937105,04/14/2020,562,PPP,"GUESS FREIGHTWAYS, INC.",2550 East State Road #130,Hobart,IN,46342,05/12/2021,Paid in Full,24,100,154124.2,154124.2,0.0,,397957,Providence Bank & Trust,630 E 162nd St,SOUTH HOLLAND,IL,60473-2328,U,N,N,Existing or more than 2 years old,Hobart,LAKE,IN,46342-0001,IN-01,17.0,484121.0,Unanswered,Not Hispanic or Latino,,150414.2,,,,3710.0,,Corporation,397957,Providence Bank & Trust,SOUTH HOLLAND,IL,Male Owned,Unanswered,,155592.66,04/01/2021
6406687105,04/14/2020,202,PPP,DRAKE/ANDERSON LLC,67 Irving Place 12 Floor,NEW YORK,NY,10003,03/19/2021,Paid in Full,24,100,226400.0,226400.0,0.0,,49274,"Citibank, N.A.",5800 S Corporate Place,SIOUX FALLS,SD,57108,U,N,N,Existing or more than 2 years old,NEW YORK,NEW YORK,NY,10003-0001,NY-12,10.0,541410.0,Unanswered,Not Hispanic or Latino,,226400.0,,,,,,Limited  Liability Company(LLC),49274,"Citibank, N.A.",SIOUX FALLS,SD,Male Owned,Non-Veteran,,228324.4,02/24/2021
9762057006,04/09/2020,507,PPP,MANLEY BROS. OF TEXAS,300 S Vermillion Street,TROY GROVE,IL,61372-1068,01/21/2021,Paid in Full,24,100,452690.0,452690.0,0.0,,377941,"Beverly Bank & Trust Company, National Association",10258 S Western Ave,CHICAGO,IL,60643-1948,R,Y,N,Existing or more than 2 years old,TROY GROVE,LA SALLE,IL,61372-1068,IL-16,38.0,212321.0,Unanswered,Unknown/NotStated,,452690.0,,,,,,Subchapter S Corporation,377941,"Beverly Bank & Trust Company, National Association",CHICAGO,IL,Unanswered,Unanswered,,455632.48,12/08/2020
5833647703,05/01/2020,202,PPP,"SRI CHEYENNE, INC.",551 5TH AVE RM 417,NEW YORK,NY,10176-0417,,Exemption 4,60,100,631031.0,631031.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,NEW YORK,NEW YORK,NY,10176-0417,NY-10,12.0,561311.0,Unanswered,Unknown/NotStated,,631031.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,,
3447207409,05/07/2020,455,PPP,"BAZINSKY, KORMAN & BAKER P.A.","7901 SW 6th Court, Suite 450",PLANTATION,FL,33324-3291,05/19/2021,Paid in Full,24,100,262200.0,262200.0,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,N,Existing or more than 2 years old,PLANTATION,BROWARD,FL,33324-3291,FL-23,20.0,541110.0,Unanswered,Unknown/NotStated,,262200.0,,,,,,Corporation,225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,264545.23,03/31/2021
6238097704,05/01/2020,101,PPP,J B SIMONS INC,329 Lynnway,Lynn,MA,01901,01/21/2021,Paid in Full,24,100,189482.0,189482.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,New Business or 2 years or less,Lynn,ESSEX,MA,01901-1000,MA-06,20.0,448190.0,Unanswered,Unknown/NotStated,,189482.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,190634.47,12/16/2020
3417727106,04/11/2020,202,PPP,"JULIAN MCDERMOTT, CORP",1639 STEPHEN ST,RIDGEWOOD,NY,11385-5345,10/21/2021,Paid in Full,24,100,1162445.0,429980.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,Y,Y,Existing or more than 2 years old,RIDGEWOOD,QUEENS,NY,11385-5345,NY-07,47.0,541110.0,Unanswered,Unknown/NotStated,,429980.0,,,,,,Corporation,29805,"TD Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,435569.74,08/04/2021
2949437109,04/11/2020,914,PPP,INTERCOMMUNITY EMERGENCY MEDICAL GROUP,12401 E. Washington Blvd.,WHITTIER,CA,90602-1006,12/05/2020,Paid in Full,24,100,601600.0,601600.0,0.0,,443943,Friendly Hills Bank,16011 E Whittier Blvd,WHITTIER,CA,90603-2526,U,Y,N,Existing or more than 2 years old,WHITTIER,LOS ANGELES,CA,90602-1006,CA-38,45.0,621111.0,Unanswered,Unknown/NotStated,,600000.0,,1600.0,,,,Partnership,443943,Friendly Hills Bank,WHITTIER,CA,Male Owned,Unanswered,,605275.53,11/24/2020
1523698307,01/17/2021,507,PPS,"KARLIN, FLEISHER & FALKENBERG, LLC",111 W Washington St Ste 950,Chicago,IL,60602-2780,09/25/2021,Paid in Full,60,100,213832.0,213832.0,0.0,,203014,Cornerstone National Bank & Trust Company,One W Northwest Hwy,PALATINE,IL,60067-3570,U,N,N,Existing or more than 2 years old,Chicago,COOK,IL,60602-2780,IL-07,15.0,541110.0,Unanswered,Unknown/NotStated,,213832.0,,,,,,Limited  Liability Company(LLC),203014,Cornerstone National Bank & Trust Company,PALATINE,IL,Unanswered,Unanswered,,215061.53,08/23/2021
5454247102,04/13/2020,669,PPP,"JAMES D. GILLIAM ELECTRIC, INC.",119 Buena Vista Road,Hot Springs,AR,71913-8205,05/06/2021,Paid in Full,24,100,150000.0,150000.0,0.0,,2408,Regions Bank,1900 Fifth Avenue North,BIRMINGHAM,AL,35203,R,Y,N,Existing or more than 2 years old,Hot Springs,GARLAND,AR,71913-8205,AR-04,23.0,238210.0,Unanswered,Unknown/NotStated,,150000.0,,,,,,Corporation,2408,Regions Bank,BIRMINGHAM,AL,Unanswered,Unanswered,,151500.0,04/19/2021
9413337009,04/09/2020,562,PPP,MASTER STEEL ROOFING INC.,4530 Chester Dr.,ELKHART,IN,46516-9056,12/10/2020,Paid in Full,24,100,184600.0,184600.0,0.0,,40303,Concordia Bank,547 S Main St,CONCORDIA,MO,64020-2502,U,N,N,Existing or more than 2 years old,ELKHART,ELKHART,IN,46516-9056,IN-02,16.0,332322.0,Unanswered,Unknown/NotStated,,184600.0,,,,,,Subchapter S Corporation,40303,Concordia Bank,CONCORDIA,MO,Unanswered,Unanswered,,185646.91,11/03/2020
5332397201,04/27/2020,455,PPP,"CEO COACHING INTERNATIONAL, LLC",1521 ALTON RD STE 360,MIAMI BEACH,FL,33139-3301,02/18/2022,Paid in Full,24,100,322737.0,322737.0,0.0,,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,N,N,New Business or 2 years or less,MIAMI BEACH,MIAMI-DADE,FL,33139-3301,FL-27,20.0,541611.0,Unanswered,Unknown/NotStated,1060.0,321677.0,,,,,,Limited  Liability Company(LLC),90426,Pacific Premier Bank,IRVINE,CA,Unanswered,Unanswered,,325513.42,03/10/2021
5028357304,04/30/2020,515,PPP,"DETAIL PRECISION PRODUCTS, INC.",1480 East Nine Mile Road,Ferndale,MI,48220,02/16/2021,Paid in Full,24,100,211300.0,211300.0,0.0,,33850,Comerica Bank,1717 Main St,DALLAS,TX,75201-4612,U,N,Y,Existing or more than 2 years old,Ferndale,OAKLAND,MI,48220-0001,MI-09,12.0,336413.0,Unanswered,Unknown/NotStated,,211300.0,,,,,,Subchapter S Corporation,33850,Comerica Bank,DALLAS,TX,Unanswered,Unanswered,,212708.67,01/07/2021
6815188301,01/27/2021,299,PPS,ULTIMATE SPINNING & TURNING CORP,9 Willow St,Moonachie,NJ,07074-1502,04/13/2022,Paid in Full,60,100,151694.0,151694.0,0.0,,85804,"Spencer Savings Bank, SLA",611 River Dr,ELMWOOD PARK,NJ,07407-1325,U,N,N,Existing or more than 2 years old,Moonachie,BERGEN,NJ,07074-1502,NJ-09,15.0,332999.0,White,Not Hispanic or Latino,1.0,151691.0,,,,,,Corporation,85804,"Spencer Savings Bank, SLA",ELMWOOD PARK,NJ,Female Owned,Non-Veteran,,153377.18,03/17/2022
7676107002,04/08/2020,912,PPP,COUNTRY BUILDERS CONSTRUCTION INC,5915 GRAHAM CT,LIVERMORE,CA,94550-9710,05/15/2021,Paid in Full,24,100,1889332.0,1889332.0,0.0,,5976,Plumas Bank,336 W Main St,QUINCY,CA,95971-9374,U,N,N,Existing or more than 2 years old,LIVERMORE,ALAMEDA,CA,94550-9710,CA-15,85.0,236220.0,Unanswered,Not Hispanic or Latino,236166.5,1416999.0,,236166.5,,,,Corporation,5976,Plumas Bank,QUINCY,CA,Male Owned,Unanswered,,1908535.9,04/23/2021
5336587000,04/05/2020,101,PPP,"EAST COAST FLIGHTCRAFT, INC,",4 Lookout Road,MIDDLETON,MA,01949-1684,02/06/2021,Paid in Full,24,100,246200.0,246200.0,0.0,,89255,"North Shore Bank, A Cooperative Bank","248 Andover St, Ste 114",PEABODY,MA,01960-1502,U,N,N,Existing or more than 2 years old,MIDDLETON,ESSEX,MA,01949-1684,MA-06,25.0,441222.0,Unanswered,Unknown/NotStated,,246200.0,,,,,,Corporation,89255,"North Shore Bank, A Cooperative Bank",PEABODY,MA,Female Owned,Unanswered,,248094.37,01/19/2021
6846137206,04/28/2020,353,PPP,"WE-REK, INC.",4820 Largo Road,Upper Marlboro,MD,20772,04/21/2021,Paid in Full,24,100,185600.0,185600.0,0.0,,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,N,N,Existing or more than 2 years old,Upper Marlboro,PRINCE GEORGES,MD,20772-2032,MD-04,17.0,423140.0,Unanswered,Unknown/NotStated,2168.0,179722.0,0.0,0.0,0.0,3710.0,0.0,Subchapter S Corporation,46391,Manufacturers and Traders Trust Company,BUFFALO,NY,Unanswered,Unanswered,,187247.52,03/25/2021
1325917108,04/10/2020,610,PPP,BOBBY DEAN'S TRIPLE A MUFFLER,5414 BROADWAY BLVD,GARLAND,TX,75043-3637,04/08/2021,Paid in Full,24,100,220400.0,220400.0,0.0,,71977,The American National Bank of Texas,102 W Moore,TERRELL,TX,75160-3129,U,N,N,Existing or more than 2 years old,GARLAND,DALLAS,TX,75043-3637,TX-32,19.0,811112.0,White,Unknown/NotStated,,220400.0,,,,,,Corporation,71977,The American National Bank of Texas,TERRELL,TX,Male Owned,Non-Veteran,,222344.35,03/09/2021
4956147004,04/04/2020,1094,PPP,O'CONNELL DRILLING AND SUPPLY LLC,PO BOX 1845,BREWSTER,WA,98812,12/15/2020,Paid in Full,24,100,172300.0,172300.0,0.0,,87893,Glacier Bank,202 Main St,KALISPELL,MT,59901-4454,R,N,N,Existing or more than 2 years old,BREWSTER,OKANOGAN,WA,98812-0001,WA-04,14.0,213111.0,Unanswered,Unknown/NotStated,,172300.0,,,,,,Limited  Liability Company(LLC),87893,Glacier Bank,KALISPELL,MT,Unanswered,Unanswered,,173281.87,11/03/2020
3920428506,02/24/2021,507,PPS,RIDGEFIELD INDUSTRIES CO LLC,8420 Railroad St,Crystal Lake,IL,60012-2806,03/18/2022,Paid in Full,60,100,399330.0,399330.0,0.0,,21023,Byline Bank,"180 N LaSalle St, Ste 300",CHICAGO,IL,60601-3110,U,N,N,Existing or more than 2 years old,Crystal Lake,MCHENRY,IL,60012-2806,IL-14,38.0,321918.0,Unanswered,Unknown/NotStated,1.0,399328.0,,,,,,Corporation,21023,Byline Bank,CHICAGO,IL,Unanswered,Unanswered,,402935.06,02/08/2022
7594668608,03/24/2021,235,PPS,JOHN J LABIAK MDPC,290 E Main St Ste 200,Smithtown,NY,11787-2916,,Exemption 4,60,100,163452.0,163452.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Smithtown,SUFFOLK,NY,11787-2916,NY-01,6.0,621111.0,Unanswered,Unknown/NotStated,,163451.0,,,,,,Subchapter S Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,,
2016347202,04/15/2020,474,PPP,"ROUTE CONSULTANT, INC.",2935 Berry Hill Drive,Nashville,TN,37204,12/17/2020,Paid in Full,24,100,151100.0,151100.0,0.0,,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,U,N,Y,Existing or more than 2 years old,Nashville,DAVIDSON,TN,37204-0001,TN-05,14.0,611710.0,Unanswered,Unknown/NotStated,,151100.0,,,,,,Sole Proprietorship,499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Male Owned,Non-Veteran,,151766.5,11/05/2020
